TradeDate,TickerSymbol,NObsJanela,RetJanela,VolDiariaJanela,VolAnualJanela,VolumeJanela,NumNegociosJanela,IndiceLiquidez
2025-11-12,AADA39,2,-0.1732846493229877,0.1602963294161537,2.5446253422697813,1812.26,3,604.0866666666667
2025-11-13,AADA39,3,-0.1859120645063136,0.12234280863717927,1.9421318781068482,1920.1100000000001,5,384.02200000000005
2025-10-29,AAGR11,2,-0.012765957446808529,0.009085008671737987,0.14422004162570373,29674.98,38,780.9205263157895
2025-10-30,AAGR11,3,0,0.01284814247784904,0.20395793883308252,46482.8,56,830.0500000000001
2025-10-31,AAGR11,4,0,0.010490464404436023,0.16653095971027818,65277.89,69,946.0563768115942
2025-11-03,AAGR11,5,-0.0031914893617024376,0.00919679422189345,0.14599458222099507,105737.01000000001,91,1161.9451648351649
2025-11-04,AAGR11,6,-1.0638297872322955e-4,0.008365586817057,0.13279957373431928,119131.24,111,1073.2544144144144
2025-11-05,AAGR11,7,-0.014680851063829325,0.009436351442669026,0.1497974352066469,121384.34,124,978.9059677419355
2025-11-06,AAGR11,7,-0.01319148936170167,0.009509698880838706,0.15096178969085086,122403.94,129,948.8677519379845
2025-11-07,AAGR11,7,0.012931034482758674,0.009621847171514708,0.15274208861338898,123642.45,119,1039.0121848739495
2025-11-10,AAGR11,7,0,0.008306493465207893,0.13186149585553944,119423.65000000001,132,904.7246212121213
2025-11-11,AAGR11,7,0.015957446808510634,0.010237327544124002,0.16251253662998236,115946.06,138,840.1888405797101
2025-11-12,AAGR11,7,0.07769477054429053,0.022240401584909097,0.3530554299112575,107802.89,139,775.5603597122303
2025-11-13,AAGR11,7,-0.014469624428130379,0.0431606309122369,0.6851537749345541,112108.75,145,773.1637931034483
2025-11-14,AAGR11,7,8.637443316770188e-4,0.04280236373417559,0.6794664597981513,113584.55,149,762.3124161073825
2025-11-17,AAGR11,7,0.040319103061664086,0.045425523735948485,0.7211078338810883,113420.27,159,713.3350314465409
2025-11-18,AAGR11,7,0.02606382978723376,0.045338405900978054,0.7197248811245476,102082.13,166,614.9525903614458
2025-11-19,AAGR11,7,0.02042553191489338,0.0454605312056249,0.7216635602338489,94777.11,151,627.6629801324503
2025-11-21,AAGR11,7,0.018848167539266658,0.04539083163952911,0.7205571139235775,81388.57,146,557.4559589041096
2025-11-24,AAGR11,7,-0.036442859972272035,0.03894799403201216,0.6182802376411922,59445.45,144,412.81562499999995
2025-11-25,AAGR11,7,0.07902407427399316,0.017053421100767345,0.2707146674129505,49021.61,130,377.08930769230767
2025-11-26,AAGR11,7,0.05717367853290267,0.020482960598471375,0.32515691914733996,55507.21,134,414.2329104477612
2025-11-27,AAGR11,7,-0.025906735751295318,0.022297657658821024,0.35396434190697085,50378.6,117,430.5863247863248
2025-11-28,AAGR11,7,-0.015033696215655534,0.022950926780470386,0.3643346677174617,57185.54,117,488.76529914529914
2025-12-01,AAGR11,7,-0.02001668056713901,0.023153340026721887,0.3675478783873422,62071.61,132,470.2394696969697
2025-12-02,AAGR11,7,0.007091469681398177,0.028260123265445438,0.44861554908239526,87819.86,150,585.4657333333333
2025-12-03,AAGR11,7,0.006166495375128589,0.028267726996571187,0.44873625457196487,86305.35,146,591.1325342465753
2025-12-04,AAGR11,7,-0.019509754877438557,0.02589503524051434,0.4110709406259276,110584.4,152,727.528947368421
2025-12-05,AAGR11,7,0,0.024801146869841757,0.3937060010807358,134336.5,146,920.1130136986301
2025-10-29,AALL34,2,-0.03981687014428403,0.05409005234651595,0.8586529614680815,797297.88,144,5536.7908333333335
2025-10-30,AALL34,3,-0.04411764705882326,0.039323771244284114,0.6242455159534125,986919.05,163,6054.718098159509
2025-10-31,AALL34,4,-0.02039400665926694,0.03771034636107808,0.598633189953133,1061181.81,176,6029.442102272727
2025-11-03,AALL34,5,-0.011931187569366841,0.03323224743967359,0.5275455733988357,1207226.52,203,5946.928669950739
2025-11-04,AALL34,6,-0.05812985571587115,0.03504725453637292,0.5563579178329384,1430190.08,227,6300.396828193833
2025-11-05,AALL34,7,0.00416204217536098,0.042501234281264566,0.6746861779291143,2595116.43,269,9647.272973977695
2025-11-06,AALL34,7,0.047808178876140195,0.03501406464341391,0.5558310446160761,2257111.8200000003,168,13435.189404761906
2025-11-07,AALL34,7,0.047391995376390605,0.03499308687675156,0.5554980328941754,2043651.53,159,12853.15427672956
2025-11-10,AALL34,7,0.01523947750362864,0.03845506113759345,0.6104551705311412,1878890.03,158,11891.709050632911
2025-11-11,AALL34,7,-0.031440305905679033,0.038007272351586456,0.603346743925193,2614750.84,212,12333.73037735849
2025-11-12,AALL34,7,0.005335579893288145,0.042502899484847076,0.674712612216484,2787983.79,213,13089.125774647888
2025-11-13,AALL34,7,0.01855943437914309,0.040236742528507355,0.6387384857866003,2565575.89,195,13156.799435897437
2025-11-14,AALL34,7,-0.0649350649350644,0.030217954779862752,0.4796951608590744,1543113.0599999998,198,7793.500303030302
2025-11-17,AALL34,7,-0.07623192475080753,0.030988080104649415,0.4919205213855045,1510480.8399999999,218,6928.81119266055
2025-11-18,AALL34,7,-0.09008139053662556,0.029112354970381102,0.46214430798638134,1566867.0199999998,219,7154.643926940638
2025-11-19,AALL34,7,-0.07033595425303774,0.027470577080488594,0.43608189195842156,1575004.3099999998,214,7359.833224299065
2025-11-21,AALL34,7,0.026758297996782643,0.04198256860082965,0.666452615505025,1030200.44,176,5853.411590909091
2025-11-24,AALL34,7,-0.00851955307262564,0.03803374737870802,0.6037670219514971,729290.51,160,4558.0656875
2025-11-25,AALL34,7,0.05191612436731763,0.03583459708501178,0.5688565933148476,865431.32,180,4807.951777777777
2025-11-26,AALL34,7,0.10771276595744594,0.03421947454137522,0.5432173177907093,814772.78,167,4878.878922155689
2025-11-27,AALL34,7,0.1389057750759879,0.02975048777535845,0.4722743522187942,813723.69,151,5388.898609271523
2025-11-28,AALL34,7,0.13083687083080675,0.030505649354891782,0.4842621706534897,630812.97,137,4604.474233576642
2025-12-01,AALL34,7,0.15654313393818153,0.027654482701970795,0.43900130319331365,675720.02,132,5119.091060606061
2025-12-02,AALL34,7,0.0845912845343213,0.012449706896639729,0.19763297006492664,591502.83,122,4848.383852459016
2025-12-03,AALL34,7,0.09367516551627042,0.012767216425456902,0.20267327757778786,579519.86,133,4357.292180451128
2025-12-04,AALL34,7,0.04110530657134981,0.01788398446043163,0.2838994519994745,488445.84,118,4139.371525423729
2025-12-05,AALL34,7,0.0814992663732157,0.02893030080465548,0.45925428770046134,798780.79,136,5873.388161764706
2025-10-29,AALR3,2,0.001769911504424515,0.018881083661929626,0.2997279111172232,305583,92,3321.554347826087
2025-10-30,AALR3,3,0.0265486725663715,0.019055519765454294,0.30249699841480754,600436,159,3776.327044025157
2025-10-31,AALR3,4,0.09557522123893802,0.03218244712079443,0.5108805099786524,751243,254,2957.649606299213
2025-11-03,AALR3,5,0.023008849557522026,0.0494549698402706,0.7850733077613343,962739,396,2431.159090909091
